ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1762343_s_at	0.488097	8.87e-02	2.0091373	-5.03081	1.013298	aceB///aceB///ECs4932	malate synthase///malate synthase A///malate synthase
1761529_s_at	0.489201	8.90e-02	-2.0067774	-5.0341	-1.68661937	c3233	hypothetical protein
1767167_s_at	0.489201	8.91e-02	-2.0058231	-5.03543	-1.554768		
1764575_s_at	0.489201	8.91e-02	2.0057895	-5.03548	0.73150133	c4059	hypothetical protein
1763703_s_at	0.489201	8.91e-02	-2.0057377	-5.03555	-1.34083237		
1767463_s_at	0.489201	8.92e-02	-2.0055103	-5.03587	-1.5929765	osmY///osmY///osmY///ECs5334	periplasmic protein///hypothetical protein///salt-inducible putative ABC transporter periplasmic binding protein///hypothetical protein
1767509_s_at	0.489201	8.92e-02	-2.0052664	-5.03621	-1.03526243	hemE///hemE///hemE///hemE	uroporphyrinogen decarboxylase///uroporphyrinogen decarboxylase///uroporphyrinogen decarboxylase///uroporphyrinogen decarboxylase
1762743_s_at	0.48937	8.93e-02	-2.0044937	-5.03728	-1.60299967	c4182	hypothetical protein
1764661_at	0.48937	8.94e-02	-2.003349	-5.03888	-1.43931313	c3767	hypothetical protein
1759962_at	0.48937	8.95e-02	2.0024946	-5.04007	1.5654645	yphF	ABC transporter periplasmic-binding protein
1765052_x_at	0.48937	8.96e-02	-2.0018894	-5.04091	-0.72678153	Z6077///dicF///dicF3	miscRNA///ncRNA///miscRNA
1766537_at	0.48937	8.96e-02	2.0016562	-5.04124	1.40170873	c3753	ureidoglycolate dehydrogenase
1766610_s_at	0.48937	8.97e-02	2.0014909	-5.04147	0.617825		
1759341_s_at	0.48937	8.97e-02	-2.0014629	-5.0415	-1.34144833		
1768158_s_at	0.48937	8.97e-02	-2.0009074	-5.04228	-0.90653327	zntB///zntB///ydaN///zntB	zinc transporter///zinc transporter///putative Zn(II) transporter///zinc transporter
1760760_s_at	0.48937	8.97e-02	2.0009062	-5.04228	0.73327673	Z3100///Z2117///ECs2964	hypothetical protein///hypothetical protein///hypothetical protein
1767456_s_at	0.48937	8.98e-02	2.0007867	-5.04245	1.2844528	ytfN///ECs5199	hypothetical protein///hypothetical protein
1765493_at	0.48937	8.98e-02	-2.000577	-5.04274	-1.06816173	c3685	hypothetical protein
1767788_s_at	0.48937	8.98e-02	-2.000326	-5.04309	-1.28040773		
1764637_s_at	0.48937	8.98e-02	-2.0001143	-5.04338	-0.9125155	engB///engB///yihA///engB	ribosome biogenesis GTP-binding protein YsxC///ribosome biogenesis GTP-binding protein YsxC///cell division GTP-binding protein///ribosome biogenesis GTP-binding protein YsxC
1760365_s_at	0.490277	9.01e-02	1.9980513	-5.04626	0.57225093	Z3614///ECs3232	prophage DNA injection protein///acyltransferase
1761802_s_at	0.490277	9.01e-02	-1.9977932	-5.04661	-1.10267967	caiC///caiC///caiC	crotonobetaine/carnitine-CoA ligase///crotonobetaine/carnitine-CoA ligase///crotonobetaine/carnitine-CoA ligase
1766461_s_at	0.490277	9.02e-02	-1.9972533	-5.04737	-1.93219177	sapB///sapB///sapB///ECs1870	peptide transport system permease sapB///peptide transport permease///antimicrobial peptide transport ABC transporter permease///peptide transport permease
1765348_s_at	0.490277	9.02e-02	-1.9968978	-5.04786	-1.4984605	ampC///ampC	beta-lactamase///penicillin-binding protein; beta-lactamase, intrinsically weak
1763483_at	0.490277	9.03e-02	1.9968342	-5.04795	0.9312467	Z1441	hypothetical protein
1763635_s_at	0.490277	9.03e-02	-1.9965537	-5.04834	-1.43213683		
1759737_s_at	0.490283	9.04e-02	1.9959683	-5.04916	1.22673607		
1761962_s_at	0.490283	9.04e-02	-1.9957954	-5.0494	-1.01662067	galE///galE///galE///ECs0787	UDP-galactose-4-epimerase///UDP-galactose-4-epimerase///UDP-galactose-4-epimerase///UDP-galactose-4-epimerase
1759081_s_at	0.490712	9.05e-02	-1.994805	-5.05077	-1.1883321		
1762327_s_at	0.491735	9.08e-02	-1.9929609	-5.05334	-1.05136117	greB///greB///greB///greB	transcript cleavage factor///transcription elongation factor GreB///transcription elongation factor GreB///transcription elongation factor GreB
1766387_s_at	0.491795	9.08e-02	-1.9925007	-5.05398	-0.97999243	mdoG///mdoG///opgG///mdoG	glucan biosynthesis protein G///glucan biosynthesis protein G///OPG biosynthetic periplasmic beta-1,6 branching glycosyltransferase///glucan biosynthesis protein G
1767546_s_at	0.493088	9.11e-02	1.9902754	-5.05708	0.6791847	Z1770///ECs1506	hypothetical protein///phage repressor
1764022_s_at	0.493834	9.13e-02	-1.9888359	-5.05908	-0.77176027		
1765391_s_at	0.49386	9.14e-02	1.9883291	-5.05978	0.83975703	gcl///gcl///ECs0568	glyoxylate carboligase///glyoxylate carboligase///glyoxylate carboligase
1762013_s_at	0.49386	9.14e-02	1.9880511	-5.06017	0.981785		
1766656_s_at	0.494088	9.15e-02	1.9870015	-5.06163	0.9791726	Z0346///ECs0309	LysR family transcriptional regulator///transcriptional regulator
1768507_s_at	0.494088	9.15e-02	-1.9868707	-5.06181	-0.62200173	Z1664///Z1226///ECs1409	hypothetical protein///hypothetical protein///hypothetical protein
1764695_s_at	0.494088	9.16e-02	-1.9866073	-5.06218	-1.13614683		
1761995_s_at	0.494276	9.17e-02	-1.9859663	-5.06307	-1.26389587		
1761571_s_at	0.494958	9.18e-02	-1.9846216	-5.06494	-1.36805043	napH///napH///napH///napH	quinol dehydrogenase membrane component///quinol dehydrogenase membrane component///ferredoxin-type protein///quinol dehydrogenase membrane component
1765877_s_at	0.496432	9.22e-02	1.9821526	-5.06837	1.4056492		
1759541_s_at	0.49849	9.26e-02	-1.9788636	-5.07294	-0.8145764	pheP///ECs0614	phenylalanine transporter///phenylalanine transporter
1764423_s_at	0.498545	9.26e-02	-1.9784136	-5.07357	-0.5569537	Z3783///ECs3382	dimethyl sulfoxide reductase subunit C///anaerobic dimethyl sulfoxide reductase chain C
1762699_at	0.499387	9.29e-02	-1.9764043	-5.07636	-1.47830717	micF///micF	ncRNA///miscRNA
1765543_at	0.499387	9.29e-02	-1.9761341	-5.07673	-0.53412547	intP_1	integrase fragment, cryptic prophage CP-933P
1764405_s_at	0.499387	9.30e-02	-1.9757592	-5.07725	-1.3456551	ybfN///ybfN///chiQ///ECs0713	lipoprotein ybfN///hypothetical protein///chitosugar-induced verified lipoprotein///hypothetical protein
1763583_at	0.499387	9.30e-02	-1.9757389	-5.07728	-0.60001993	ECs4985	hypothetical protein
1766114_at	0.499487	9.31e-02	-1.9746366	-5.07881	-1.03520833	c3653	hypothetical protein
1763902_s_at	0.499487	9.31e-02	1.9746271	-5.07883	0.89197833	yigE///c4736///Z5332///ECs4745	DUF2233 family protein///hypothetical protein///hypothetical protein///hypothetical protein
1761891_at	0.499487	9.32e-02	-1.9744853	-5.07902	-1.46992483	fadE	acyl coenzyme A dehydrogenase
1760433_at	0.500324	9.34e-02	1.9729348	-5.08118	0.80482143	c4533	pduB protein
1765790_s_at	0.500735	9.35e-02	1.9719033	-5.08261	0.7555168	Z0946	integrase encoded by prophage CP-933K; partial
1762280_at	0.500735	9.35e-02	1.9716159	-5.08301	0.57094367	ybeQ	Sel1 family TPR-like repeat protein
1763175_s_at	0.501911	9.39e-02	1.969235	-5.08631	0.68675483	Z5890///ECs5253	integrase///integrase
1768220_s_at	0.501911	9.39e-02	-1.9689106	-5.08676	-1.17160843	Z2322///ECs2007	hypothetical protein///BigB-like protein
1760461_s_at	0.501911	9.39e-02	-1.9688524	-5.08684	-0.77555203	c0828	hypothetical protein
1766486_at	0.504701	9.45e-02	1.9645744	-5.09278	0.752178	ilvG	acetolactate synthase 2 catalytic subunit
1759489_s_at	0.505836	9.47e-02	1.9626215	-5.09549	0.59368273	Z0317///ECs0280	tail fiber protein from prophage CP-933H///tail fiber protein
1768543_s_at	0.506025	9.49e-02	-1.9616939	-5.09677	-1.18693697		
1765447_s_at	0.506025	9.49e-02	1.9616208	-5.09687	0.57845603	hyfD///hyfD///ECs3346	hydrogenase 4 subunit D///hydrogenase 4, membrane subunit///hydrogenase 4 subunit D
1760770_s_at	0.506107	9.50e-02	-1.9610051	-5.09773	-0.8353293	Z4227///ECs3761	isopentenyl-diphosphate delta-isomerase///isopentenyl-diphosphate delta-isomerase
1769138_at	0.506107	9.50e-02	-1.960756	-5.09807	-1.11589443	c0333	cytoplasmic protein
1768385_s_at	0.506107	9.51e-02	1.9600791	-5.09901	0.7547059	Z5882///ECs5246	hypothetical protein///hypothetical protein
1768360_at	0.506107	9.51e-02	-1.9600339	-5.09907	-0.83653053	yfcV	putative fimbrial-like adhesin protein
1768446_s_at	0.506299	9.52e-02	-1.9593995	-5.09995	-1.76682233	ppx///ppx///ppx///ECs3364	exopolyphosphatase///exopolyphosphatase///exopolyphosphatase///exopolyphosphatase
1768116_s_at	0.506955	9.54e-02	-1.9581191	-5.10173	-1.34056437		
1764192_at	0.507164	9.55e-02	1.9573686	-5.10277	1.5593935	ECs0849	hypothetical protein
1765959_s_at	0.507164	9.55e-02	-1.957093	-5.10315	-0.60328653	lspA///lspA	lipoprotein signal peptidase///lipoprotein signal peptidase
1760424_s_at	0.507356	9.56e-02	1.9561337	-5.10448	0.6387597	yeaV///yeaV///ECs2510	transporter///putative transporter///transporter
1762896_at	0.507356	9.56e-02	1.9560931	-5.10454	0.53863927	ECs4991	tail fiber protein
1760186_s_at	0.5075	9.57e-02	-1.9553006	-5.10564	-1.221009	ybiT///ybiT///ybiT///ECs0897	ABC transporter ATP-binding protein///ABC transporter ATP-binding protein///ABC-F family putative regulatory ATPase///ABC-F family ATPase
1763864_s_at	0.5075	9.58e-02	-1.9549366	-5.10614	-1.28206633	ybgS///Z0923///ybgS///ECs0781	hypothetical protein///homeobox protein///putative periplasmic protein///homeobox protein
1762097_s_at	0.5075	9.58e-02	-1.9547939	-5.10634	-0.61098617	yiaB///yiaB///yiaB///ECs4446	hypothetical protein///hypothetical protein///YiaAB family inner membrane protein///hypothetical protein
1760864_s_at	0.507638	9.59e-02	-1.9542366	-5.10711	-0.7162393	ynfA///Z2569///ynfA///ECs2288	hypothetical protein///hypothetical protein///UPF0060 family inner membrane protein///hypothetical protein
1767361_at	0.508499	9.61e-02	1.9526763	-5.10927	2.34072303	c1260	transposase
1767950_s_at	0.508544	9.61e-02	-1.9522482	-5.10986	-0.6554812	secD///secD///secD///secD	preprotein translocase subunit SecD///preprotein translocase subunit SecD///SecYEG protein translocase auxillary subunit///preprotein translocase subunit SecD
1762787_s_at	0.509275	9.64e-02	1.9505266	-5.11225	0.85899747	Z1481///ECs1225	hypothetical protein///hypothetical protein
1759549_s_at	0.509275	9.64e-02	-1.9505046	-5.11228	-0.87028423	ybgJ///ybgJ///ybgJ///ECs0736	hypothetical protein///carboxylase///putative allophanate hydrolase, subunit 1///carboxylase
1764526_s_at	0.509499	9.65e-02	-1.9497765	-5.11329	-1.05644437	yehQ///ECs2931///ECs1391///ECs3492///ECs1207	hypothetical protein///hypothetical protein///DNA binding protein///hypothetical protein///hypothetical protein
1763648_s_at	0.509499	9.65e-02	-1.9494652	-5.11372	-0.692798	ycdB///efeB///ECs1265	hypothetical protein///deferrrochelatase, periplasmic///hypothetical protein
1763573_at	0.509526	9.66e-02	1.9490627	-5.11427	1.75450277	yghF	pseudo
1760778_s_at	0.509528	9.67e-02	-1.9483372	-5.11528	-1.05694787	yidL///yidL///yidL///ECs4621	transcriptional regulator YidL///AraC family transcriptional regulator///AraC family putative transcriptional regulator///AraC family transcriptional regulator
1766481_s_at	0.509528	9.67e-02	-1.9481978	-5.11547	-1.41557267	emrR///emrR///mprA///ECs3546	transcriptional repressor MprA///transcriptional repressor MprA///transcriptional repressor of microcin B17 synthesis and multidrug efflux///transcriptional repressor MprA
1767893_s_at	0.509528	9.67e-02	1.9478687	-5.11593	0.63053423		
1759194_s_at	0.509528	9.68e-02	-1.9476034	-5.1163	-0.88716567		
1763599_s_at	0.510101	9.71e-02	-1.9455322	-5.11916	-0.641197	hisH///hisH///hisH///hisH	imidazole glycerol phosphate synthase subunit HisH///imidazole glycerol phosphate synthase subunit HisH///imidazole glycerol phosphate synthase, glutamine amidotransferase subunit///imidazole glycerol phosphate synthase subunit HisH
1761444_at	0.510101	9.71e-02	-1.9454238	-5.11931	-1.64364567	fhlA	formate hydrogenlyase transcriptional activator
1763085_at	0.510101	9.71e-02	1.9454119	-5.11933	0.62278443	yoaA	putative ATP-dependent helicase, DinG family
1760769_s_at	0.510101	9.71e-02	-1.9453579	-5.1194	-1.15482977		
1760861_at	0.510778	9.73e-02	1.9440591	-5.1212	1.6369698	c1547	hypothetical protein
1766032_at	0.511036	9.74e-02	1.9428809	-5.12283	0.61518143	yihS	sulphoquinovose isomerase
1759492_s_at	0.511036	9.75e-02	-1.9424023	-5.12349	-0.6021992	Z0894///ECs0763	hypothetical protein///glutamate mutase L
1762806_at	0.511036	9.75e-02	1.942262	-5.12369	0.78588313	ycjM	glycosidase
1764507_at	0.511036	9.76e-02	-1.9419493	-5.12412	-1.4780785	c0036	hypothetical protein
1766103_s_at	0.511036	9.76e-02	1.9417992	-5.12433	0.6229678	ygaQ///Z3954///ECs3518	pseudo///hypothetical protein///hypothetical protein
1763309_at	0.511036	9.76e-02	-1.9413351	-5.12497	-1.63281797	c0765	transcriptional regulator
1768506_at	0.511036	9.77e-02	-1.9411682	-5.1252	-1.46087217	c0638	hypothetical protein
1766804_s_at	0.511633	9.78e-02	1.9399826	-5.12684	0.87533873	glpK///glpK///glpK	glycerol kinase///glycerol kinase///glycerol kinase
1767716_s_at	0.511694	9.79e-02	-1.9395372	-5.12746	-1.29613823	yiiS///yiiS///yiiS///ECs4847	hypothetical protein///hypothetical protein///UPF0381 family protein///hypothetical protein
AFFX-r2-Ec-DapX_at	0.511791	9.80e-02	-1.9389387	-5.12828	-0.52667853		
1761916_s_at	0.511791	9.80e-02	-1.938682	-5.12864	-1.4042186	c0485	hypothetical protein
1763002_s_at	0.511814	9.82e-02	-1.9375378	-5.13022	-0.95923067	yccT///Z1315///yccT///ECs1048	hypothetical protein///hypothetical protein///UPF0319 family protein///hypothetical protein
1766270_s_at	0.511814	9.82e-02	1.9375006	-5.13027	0.6633082		
1766745_s_at	0.511814	9.82e-02	-1.9373945	-5.13042	-1.06689	ecnB///ECs5586///ecnB///ecnB	entericidin B membrane lipoprotein///entericidin B membrane lipoprotein///entericidin B///entericidin B
1766981_at	0.511814	9.82e-02	-1.9371215	-5.1308	-0.64250457	c3204	hypothetical protein
1762235_at	0.511814	9.83e-02	-1.9367072	-5.13137	-1.97845103	hrpB	ATP-dependent RNA helicase HrpB
1764421_s_at	0.511814	9.83e-02	-1.9363463	-5.13187	-1.32032173		
1759218_s_at	0.511814	9.84e-02	-1.9361299	-5.13217	-0.70685967	fruK///fruK///fruK///fruK	1-phosphofructokinase///1-phosphofructokinase///fructose-1-phosphate kinase///1-phosphofructokinase
1765017_at	0.512421	9.86e-02	1.9346853	-5.13416	0.56036127	ogrK	prophage P2 Ogr protein
1767271_s_at	0.512421	9.86e-02	1.9345755	-5.13431	0.78045473	ygbE///ygbE///ECs3603	hypothetical protein///DUF3561 family inner membrane protein///hypothetical protein
1761983_s_at	0.513574	9.89e-02	1.9326311	-5.137	1.750843	glpT///glpT	sn-glycerol-3-phosphate transporter///sn-glycerol-3-phosphate transporter
1761847_s_at	0.514513	9.91e-02	-1.9309834	-5.13928	-0.9734406	lysA///lysA///lysA///ECs3695	diaminopimelate decarboxylase///diaminopimelate decarboxylase///diaminopimelate decarboxylase, PLP-binding///diaminopimelate decarboxylase
1768387_at	0.514585	9.92e-02	1.9301163	-5.14048	0.83258027	ECs4967	hypothetical protein
1763129_s_at	0.514585	9.92e-02	1.9298745	-5.14081	0.7134641		
1764027_at	0.514585	9.93e-02	1.9298096	-5.1409	0.7953927	c0964	Phage baseplate assembly protein
1759334_s_at	0.514601	9.93e-02	1.9294285	-5.14143	0.5606832	yjiL///yjiL///ECs5297	hypothetical protein///putative ATPase, activator of (R)-hydroxyglutaryl-CoA dehydratase///hypothetical protein
1766888_s_at	0.514726	9.94e-02	1.9288999	-5.14216	0.87631493	Z1483///ECs1228	tail fiber protein of bacteriophage BP-933W///tail fiber protein
1760028_s_at	0.515502	9.96e-02	-1.9274787	-5.14412	-1.17486567	c2748	hypothetical protein
1760581_s_at	0.516603	9.99e-02	1.9254968	-5.14685	0.88636263		
1766219_s_at	0.516603	9.99e-02	-1.9252461	-5.1472	-1.5095925		
1759392_at	0.516603	1.00e-01	1.9249019	-5.14768	1.12464977		
1760501_s_at	0.516746	1.00e-01	-1.9243499	-5.14844	-1.8449461	ccmE///ccmE///ccmE///ECs3086	cytochrome c-type biogenesis protein CcmE///cytochrome C biogenesis protein CcmE///periplasmic heme chaperone///cytochrome c-type biogenesis protein CcmE
1768266_s_at	0.517735	1.00e-01	-1.9226433	-5.15079	-1.28499987	nagD///nagD///umpH///ECs0705	UMP phosphatase///UMP phosphatase///UMP phosphatase///UMP phosphatase
1765511_s_at	0.517817	1.00e-01	-1.9221755	-5.15144	-1.77980913	fixX///fixX///fixX///ECs0047	ferredoxin-like protein///ferredoxin///putative 4Fe-4S ferredoxin-type protein///ferredoxin
1760625_s_at	0.517906	1.00e-01	-1.9216973	-5.1521	-1.34455893		
1765619_s_at	0.518066	1.00e-01	-1.9211078	-5.15291	-1.58819703		
1761205_s_at	0.518066	1.01e-01	-1.920523	-5.15372	-1.040269		
1766502_at	0.518066	1.01e-01	-1.9204116	-5.15387	-1.1991059	c5078	oligopeptide ABC transporter
1760912_at	0.518424	1.01e-01	-1.9195682	-5.15504	-1.4735945	pepD	aminoacyl-histidine dipeptidase
1761319_x_at	0.518901	1.01e-01	-1.9184124	-5.15663	-0.99335037	ECs0353	hypothetical protein
1760455_s_at	0.518901	1.01e-01	-1.9182085	-5.15691	-1.49226443	yjbD///yjbD///yjbD///ECs5006	hypothetical protein///hypothetical protein///DUF3811 family protein///hypothetical protein
1765174_s_at	0.518997	1.01e-01	1.9177227	-5.15758	0.6725221	Z4912///ECs4381	hypothetical protein///hypothetical protein
1764043_at	0.519754	1.01e-01	1.9160984	-5.15982	0.7237817	c1453	head-tail joining protein of prophage
1760859_s_at	0.519754	1.01e-01	-1.9159847	-5.15998	-1.24758033	yejK///yejK	nucleoid-associated protein NdpA///spermidine nucleoid-associated protein
1759624_s_at	0.520235	1.01e-01	-1.9147917	-5.16162	-1.40283787	ybdF///ybdF///ybdF///ECs0617	hypothetical protein///hypothetical protein///DUF419 family protein///hypothetical protein
1761208_at	0.520235	1.01e-01	1.9146223	-5.16186	1.87548903	potF	putrescine transporter subunit: periplasmic-binding component of ABC superfamily
1762728_s_at	0.52038	1.01e-01	1.9140713	-5.16262	1.84611467	intL///ECs4534	integrase for prophage 933L and the LEE pathogenicity island///integrase
1766791_s_at	0.520566	1.02e-01	1.9134643	-5.16345	0.59834837	ECs1706	hypothetical protein
1761980_s_at	0.520892	1.02e-01	-1.9125128	-5.16476	-0.80672443		
1764566_at	0.520892	1.02e-01	-1.9123151	-5.16504	-0.51388083	c0957	Fels-2 prophage: prophage lysozyme
1761657_s_at	0.522085	1.02e-01	1.9102163	-5.16793	1.1724463	yjcR///mdtN///ECs5064	multidrug resistance protein MdtN///membrane fusion protein of efflux pump///multidrug resistance protein MdtN
1761532_at	0.522085	1.02e-01	-1.9099932	-5.16823	-0.69750673	c5051	hypothetical protein
1766084_at	0.522303	1.02e-01	1.9093462	-5.16913	0.88257873	arnA	fused UDP-L-Ara4N formyltransferase/UDP-GlcA C-4'-decarboxylase
1764236_s_at	0.52257	1.02e-01	1.9085417	-5.17023	0.69339977	c1505	hypothetical protein
1766278_s_at	0.52257	1.02e-01	-1.9082794	-5.1706	-0.5411961		
1768789_s_at	0.523411	1.03e-01	-1.9065398	-5.17299	-1.4223458		
1765030_s_at	0.523411	1.03e-01	-1.9064388	-5.17313	-1.17186943	c4998	hypothetical protein
1766700_s_at	0.524433	1.03e-01	-1.9047101	-5.17551	-1.239767	yraO///yraO///diaA///ECs4030	DnaA initiator-associating protein DiaA///chromosome replication initiator DnaA///DnaA initiator-associating factor for replication initiation///DnaA initiator-associating protein DiaA
1761062_s_at	0.526532	1.03e-01	-1.9015394	-5.17987	-0.72006983		
1766263_s_at	0.526595	1.03e-01	-1.9009289	-5.18071	-1.06450803	yqgD///yqgD///yqgD///ECs3817	hypothetical protein///hypothetical protein///predicted inner membrane protein///hypothetical protein
1769093_s_at	0.526595	1.03e-01	1.9004397	-5.18139	0.74471617		
1761122_s_at	0.526595	1.03e-01	1.900399	-5.18144	2.26444067	c3645///c3563	hypothetical protein///hypothetical protein
1760759_s_at	0.526738	1.04e-01	-1.8997883	-5.18228	-1.32890143		
1764644_at	0.526738	1.04e-01	-1.8995036	-5.18268	-1.49851713	c0740	hypothetical protein
1761982_s_at	0.527061	1.04e-01	-1.8984588	-5.18411	-0.78833133	c2913	hypothetical protein
1761292_s_at	0.527061	1.04e-01	-1.8983681	-5.18424	-1.40453983		
1766019_at	0.527067	1.04e-01	1.8975434	-5.18537	0.69120703	ybcN	DLP12 prophage; uncharacterized protein
1763788_s_at	0.527067	1.04e-01	1.8971745	-5.18588	0.92091197	yfcB	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
1762789_s_at	0.527067	1.04e-01	1.89704	-5.18606	0.75586423	ybaL///ybaL///ECs0531	cation:proton antiport protein///inner membrane putative NAD(P)-binding transporter///cation:proton antiport protein
1762365_s_at	0.527067	1.04e-01	1.8969578	-5.18618	1.1189742		
1765713_at	0.527556	1.04e-01	1.8959526	-5.18756	0.8765622		
1763158_at	0.52801	1.04e-01	1.8949954	-5.18888	1.0714368	ydfU	Qin prophage; uncharacterized protein
1767820_s_at	0.528278	1.04e-01	1.8942883	-5.18985	0.85259303	mltD///mltD	membrane-bound lytic murein transglycosylase D///membrane-bound lytic murein transglycosylase D
1765490_at	0.529251	1.05e-01	-1.8926397	-5.19211	-1.0577219	sucA	2-oxoglutarate dehydrogenase E1
1760750_s_at	0.529309	1.05e-01	1.8913571	-5.19388	0.53878977	ftrA///ftrA	transcriptional activator FtrA///transcriptional activator FtrA
1760974_s_at	0.529309	1.05e-01	-1.8912852	-5.19397	-1.576619		
1765111_at	0.529309	1.05e-01	-1.8909881	-5.19438	-0.64726887	ECs4953	hypothetical protein
1767542_s_at	0.529309	1.05e-01	-1.8908567	-5.19456	-1.33012853	ynjH///Z2792///ynjH///ECs2466	hypothetical protein///hypothetical protein///DUF1496 family protein///hypothetical protein
AFFX-r2-P1-cre-3_at	0.529309	1.05e-01	1.8907242	-5.19475	0.5319014		
1768592_at	0.529309	1.05e-01	1.8904666	-5.1951	0.77176367	c4779	transcriptional regulator
1767663_x_at	0.530664	1.05e-01	1.8878404	-5.19871	2.3092686	c1602	hypothetical protein
1765521_s_at	0.530664	1.05e-01	-1.8877045	-5.19889	-0.7923436		
1761248_s_at	0.530664	1.05e-01	-1.8876166	-5.19901	-1.69678477	hflC///hflC///hflC///ECs5151	FtsH protease regulator HflC///FtsH protease regulator HflC///HflB protease modulator specific for phage lambda cII repressor///FtsH protease regulator HflC
1766542_at	0.530665	1.05e-01	-1.8872673	-5.19949	-1.309225	c3304	hypothetical protein
1762233_s_at	0.530713	1.06e-01	-1.8867405	-5.20022	-0.82073833	Z1088///ECs0941	hypothetical protein///PTS system enzyme IIB
1764549_s_at	0.530713	1.06e-01	-1.8863721	-5.20072	-0.92657167	yjeM///yjeM///yjeM///ECs5137	transporter YjeM///transport///putative transporter///transport
1768296_at	0.530713	1.06e-01	1.8859832	-5.20126	0.86666617	hsdM	DNA methyltransferase M
1767064_s_at	0.530713	1.06e-01	-1.8855623	-5.20184	-0.64186267	uxaB///uxaB///ECs2128	altronate oxidoreductase///altronate oxidoreductase, NAD-dependent///altronate oxidoreductase
1759451_s_at	0.530713	1.06e-01	-1.8849936	-5.20262	-0.7420473	yjfZ///yjfZ///ECs5180	hypothetical protein///uncharacterized protein///hypothetical protein
1759928_at	0.530713	1.06e-01	-1.8846372	-5.20311	-1.93036337	ybcU	lambdoid prophage DLP12 Bor-like protein
1764719_s_at	0.530713	1.06e-01	1.8845797	-5.20318	0.77602517	yehY///ECs3017	transport system permease///transport system permease
1768217_at	0.530713	1.06e-01	1.8844248	-5.2034	1.5857035	yegU	hypothetical protein
1767935_at	0.530981	1.06e-01	-1.8829516	-5.20542	-0.62374167	Z5187	hypothetical protein
1762109_s_at	0.530981	1.06e-01	-1.8825545	-5.20596	-0.984365	yaeO///yaeO///rof///ECs0191	Rho-binding antiterminator///Rho-binding antiterminator///modulator of Rho-dependent transcription termination///Rho-binding antiterminator
1766458_s_at	0.530981	1.06e-01	-1.8825312	-5.206	-1.24082053		
1760558_s_at	0.530981	1.06e-01	-1.8823401	-5.20626	-0.56466353	ybbY///ybbY///ybbY///ECs0575	purine permease YbbY///purine permease YbbY///putative uracil/xanthine transporter///purine permease YbbY
1761002_s_at	0.530981	1.06e-01	1.8819605	-5.20678	0.71835867		
1762607_s_at	0.530981	1.06e-01	-1.8818903	-5.20688	-1.4641651	c0430///Z0395	Type 1 fimbriae regulatory protein fimB///hypothetical protein
1763415_s_at	0.530981	1.06e-01	-1.8814579	-5.20747	-0.82743973		
1760798_s_at	0.530981	1.06e-01	1.8808227	-5.20834	0.81128343	proV///proV///ECs3540	glycine betaine transporter ATP-binding subunit///glycine betaine/proline ABC transporter periplasmic binding protein///glycine betaine transporter ATP-binding protein
1767610_s_at	0.530981	1.06e-01	1.8805367	-5.20873	0.74643723	ydcE///pptA///ECs2064	4-oxalocrotonate tautomerase///4-oxalocrotonate tautomerase///4-oxalocrotonate tautomerase
1766520_s_at	0.530981	1.06e-01	-1.8802649	-5.20911	-2.21641117		
1761202_at	0.530981	1.07e-01	1.8797383	-5.20983	0.52168443	ymfI	e14 prophage; uncharacterized protein
1767828_s_at	0.530981	1.07e-01	-1.878759	-5.21117	-0.76098197		
1762416_at	0.530981	1.07e-01	1.8786298	-5.21135	0.978986	yjcW	D-allose transporter ATP-binding protein
1766620_s_at	0.530981	1.07e-01	-1.8785037	-5.21152	-0.97980223	ydhC///ydhC///ydhC///ECs2369	inner membrane transport protein YdhC///inner membrane transport protein YdhC///putative arabinose efflux transporter///inner membrane transport protein YdhC
1763125_s_at	0.530981	1.07e-01	-1.8781266	-5.21204	-1.4805035	glgS///glgS///glgS///ECs3931	glycogen synthesis protein GlgS///glycogen synthesis protein GlgS///motility and biofilm regulator///glycogen synthesis protein GlgS
1767571_s_at	0.530981	1.07e-01	-1.8779208	-5.21232	-0.9835014	ybaY///ybaY///ybaY///ECs0507	hypothetical protein///glycoprotein/polysaccharide metabolism///outer membrane lipoprotein///glycoprotein/polysaccharide metabolism
1764886_s_at	0.530981	1.07e-01	-1.8779095	-5.21234	-1.52635513	rzoR///rzoD///c1563///Z1877///rzpD///rzpR///ECs1623///ECs1624	Rac prophage; putative lipoprotein///DLP12 prophage; putative lipoprotein///Rz endopeptidase from lambdoid prophage DLP12///endopeptidase of prophage CP-933X///DLP12 prophage; putative murein endopeptidase///pseudo///endopeptidase///lipoprotein Rz1
1764538_s_at	0.530981	1.07e-01	-1.8778564	-5.21241	-1.44500543	Z1345///ECs1524	antitermination protein Q///antitermination protein
1766885_s_at	0.531017	1.07e-01	1.8774646	-5.21295	1.5183529	c1337	hypothetical protein
1765408_at	0.531672	1.07e-01	-1.8760056	-5.21495	-1.1039846	c3272	hypothetical protein
1764858_s_at	0.531672	1.07e-01	-1.8758806	-5.21512	-1.2143667	ybbW///Z0665///ybbW///ECs0572	allantoin permease///allantoin permease///putative allantoin transporter///allantoin permease
